1.12046,-0.23360,2.30279
1.11963,-0.23476,2.30341
1.12175,-0.23502,2.30167
1.12800,-0.23436,2.29609
1.13283,-0.23594,2.29030
1.13257,-0.23815,2.28761
1.13371,-0.23973,2.28279
1.13753,-0.24058,2.27527
1.13987,-0.24263,2.26786
1.13973,-0.24618,2.26262
1.14508,-0.24844,2.25347
1.15530,-0.24981,2.24240
1.16028,-0.24731,2.24135
1.16840,-0.24719,2.23064
1.17766,-0.24737,2.22110
1.18291,-0.25000,2.21761
1.18957,-0.25165,2.21295
1.19587,-0.25490,2.21224
1.20060,-0.25584,2.20996
1.20349,-0.25539,2.20566
1.20423,-0.25523,2.20680
1.20564,-0.25567,2.21104
1.20746,-0.25558,2.21672
1.20840,-0.25476,2.21810
1.20608,-0.25549,2.22036
1.20557,-0.25888,2.22461
1.20218,-0.26291,2.22825
1.20436,-0.26389,2.23320
1.20633,-0.26135,2.22378
1.21091,-0.25901,2.22241
1.20887,-0.25914,2.22339
1.20827,-0.25793,2.21875
1.21551,-0.25735,2.20716
1.21835,-0.25631,2.20283
1.21728,-0.25854,2.20583
1.21911,-0.25757,2.20330
1.22674,-0.25551,2.19683
1.23317,-0.25484,2.19089
1.23202,-0.25457,2.19136
1.23084,-0.25276,2.19180
1.23294,-0.24915,2.18684
1.23366,-0.24773,2.18496
1.23118,-0.24790,2.18678
1.23261,-0.24743,2.18872
1.23555,-0.24791,2.18757
1.23651,-0.24894,2.18727
1.23558,-0.25013,2.18744
1.23529,-0.24935,2.18572
1.23447,-0.24789,2.18566
1.23727,-0.24607,2.18426
1.23590,-0.24340,2.18338
1.23356,-0.24219,2.18308
1.23226,-0.24286,2.18341
1.23359,-0.24537,2.18303
1.23395,-0.24561,2.18299
1.23420,-0.24568,2.18254
1.23688,-0.24529,2.18154
1.23682,-0.24529,2.18209
1.23308,-0.24605,2.18470
1.23159,-0.24544,2.18549
1.23266,-0.24552,2.18421
1.23129,-0.24513,2.18448
1.23135,-0.24504,2.18457
1.23293,-0.24423,2.18414
1.23278,-0.24385,2.18451
1.22971,-0.24361,2.18508
1.22840,-0.24385,2.18481
1.22928,-0.24471,2.18484
1.22905,-0.24612,2.18603
1.22740,-0.24673,2.18676
1.22671,-0.24685,2.18668
1.22724,-0.24699,2.18716
1.22779,-0.24728,2.18778
1.22773,-0.24581,2.18683
1.22785,-0.24521,2.18575
1.22747,-0.24543,2.18593
1.22716,-0.24593,2.18592
1.22672,-0.24635,2.18709
1.22625,-0.24694,2.18897
1.22739,-0.24706,2.18858
1.22776,-0.24706,2.18828
1.22733,-0.24702,2.18798
1.22745,-0.24662,2.18764
1.22842,-0.24642,2.18677
1.22728,-0.24589,2.18673
1.22740,-0.24628,2.18658
1.22731,-0.24649,2.18675
1.22727,-0.24727,2.18739
1.22728,-0.24718,2.18799
1.22684,-0.24738,2.18837
1.22724,-0.24745,2.18855
